shortName,BugID,Severity,Priority,Status,Assignee,Reporter,Product,Category,Component,Keywords,Build,Regression,Summary,link
2404824,2404824,minor,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,,,---,Cannot fall back to agent side render if I set a whitelist url with wrong format,https://buildweb.eng.vmware.com/ob/2404824/
2404829,2404829,serious,P1,closed,pbarber,leep,VDI,Server Core,Messaging Infrastructure,"CART-Sys-Stress, HorizonRDSH",14381282,Unknown,The global property bag g_portalInfo in wssm desktop is accessed from multiple threads without any synchronisation,https://buildweb.eng.vmware.com/ob/2404829/
2404843,2404843,minor,P1,closed,cn-dev-web,shipingy,VDI,Remote Client,web client,"CART-Interop-found, CART-Interop-WS1",14351054,No,WS1: The tab is not brought to the front when launch another session from web protal on broswer Firefox/ie/Edge,https://buildweb.eng.vmware.com/ob/2404843/
2404871,2404871,serious,P1,new,bliu,wenhuagao,VDI,Thirdparty,LB,"3rd-party-issues, CART-Interop-F5, CART-Interop-found",14419759,No,Client hangs when connect to F5 server with RSA authentication enabled and with new token,https://buildweb.eng.vmware.com/ob/2404871/
2404984,2404984,serious,P1,closed,bliu,wsong,VDI,RTAV,Win Agent,,14414734,---,"SFB on fallback mode, video preview does not show image with only gray color",https://buildweb.eng.vmware.com/ob/2404984/
2405164,2405164,serious,P1,closed,vjiang,yul,VDI,RMKS,Mac,CART-AIR-Automation,14423402,Unknown,[Mac] Sometime RMKS crash issue occurs when logging off PCoIP session,https://buildweb.eng.vmware.com/ob/2405164/
2405356,2405356,serious,P2,closed,katiyara,kchoudhury,VDI,Skype For Business Redirection,SFB Agent,,14414733,---,remote experience dll downgrades detected by CI job between last 2 recommended builds,https://buildweb.eng.vmware.com/ob/2405356/
2405490,2405490,serious,P2,new,yuez,yuez,VDI,Remote Client,web client,,14403796,---,[RTAV HTML Access] 160*120 resolution can't be used by VmwAmcap.exe,https://buildweb.eng.vmware.com/ob/2405490/
2405509,2405509,cosmetic,P2,closed,wyattx,oye,VDI,Remote Client,wincdk client,"CART-Interop-found, CART-Interop-UAG",14434723,No,WinCDK client doesn't udpate the URL address on both Authetication Dlg and Desktop selector Window after HTTP 307 redirect,https://buildweb.eng.vmware.com/ob/2405509/
2405510,2405510,minor,P2,closed,yuez,yuez,VDI,Remote Client,chrome client,,14422039,---,[Chrome Client RTAV] there is no error message to tell user that RTAV can't be enabled on multiple blast sessions at the same time.,https://buildweb.eng.vmware.com/ob/2405510/
2405514,2405514,serious,P1,closed,wyattx,oye,VDI,Remote Client,client common,"CART-Interop-found, CART-Interop-UAG",14434723,No,Horizon client doesn't update the server URL address to new location when sending request after a HTTP 307 redirect,https://buildweb.eng.vmware.com/ob/2405514/
2405525,2405525,serious,P1,closed,appblast-guru,dcheah,VDI,Blast Protocol,Display,,,---,BuildIncremental-2-Valgrind and BuildIncremental-1-ReplayAndConnect failed,https://buildweb.eng.vmware.com/ob/2405525/
2405547,2405547,serious,P1,closed,yanchaozhang,yanchaozhang,VDI,Linux Agent,Installer,,14423832,---,"error message for ""./install_viewagent.sh: line 1716: [: missing `]' prompt for installation script",https://buildweb.eng.vmware.com/ob/2405547/
2405550,2405550,minor,P1,reopened,shuaibingw,alanh,VDI,Remote Client,lx client,,14281695,No,[Enhancement]Linux client bundle uninstall may not clean up the /usr/lib/vmware or /usr/lib/pcoip folder in some cases,https://buildweb.eng.vmware.com/ob/2405550/
2405566,2405566,serious,P1,new,gaog,jjzhang,VDI,USB Redirection,Arbitrator/usblibs,CART-AIR-Exploratory,14411100,No,"CDR over USB doesn't work when inserting USB device with USB ""automatically connect at startup"" enabled",https://buildweb.eng.vmware.com/ob/2405566/
2405575,2405575,serious,P2,closed,cn-dev-web,yilinw,VDI,Remote Client,web client,,14422047,---,[HTML Access] after Network connectivity lost on the client the blast session disconnected but not prompted that the session is   disconnected,https://buildweb.eng.vmware.com/ob/2405575/
2405659,2405659,serious,P2,closed,yilinw,yilinw,VDI,Remote Client,web client,,14422047,---,[HTML Access] Content Security Policy when launch web client through F5 APM,https://buildweb.eng.vmware.com/ob/2405659/
2405715,2405715,critical,P1,closed,vverma,vverma,VDI,Instant Clone,Instant Clone Agent,view-ngvc,14415304,---,Desktop creation failed at customization. Win10x64-1809,https://buildweb.eng.vmware.com/ob/2405715/
2405747,2405747,serious,P2,assigned,zhangs,weijuanl,VDI,Remote Client,wincdk client,"G11nQE-Beyondsoft, i18n-L3-layout",14434723,No,[i18n][WinCDK][FR/ES]Truncation issue is found on installation page on FR/ES,https://buildweb.eng.vmware.com/ob/2405747/
2405750,2405750,serious,P2,closed,cn-dev-web,shipingy,VDI,Remote Client,chrome client,"CART-Interop-found, CART-Interop-WS1",14422039,---,WS1:The Horizon Client for Chrome is not closed via clicking X button to disconnect session when WS1 is enabled.,https://buildweb.eng.vmware.com/ob/2405750/
2405768,2405768,serious,P2,closed,cn-dev-web,shipingy,VDI,Remote Client,chrome client,"CART-Interop-found, CART-Interop-WS1",14422039,---,WS1: Closed settings by click X button causes remote session disconnected when WS1 mode enabled.,https://buildweb.eng.vmware.com/ob/2405768/
2405780,2405780,serious,P2,closed,cn-dev-web,shipingy,VDI,Remote Client,chrome client,"CART-Interop-found, CART-Interop-WS1",14422039,---,WS1: The Client icon should not showed when connected a remoted session with WS1 mode enabled.,https://buildweb.eng.vmware.com/ob/2405780/
2405786,2405786,serious,P1,closed,dperi,zlin,VDI,Blast Integration,Win Client,PAfeature-BJauto,14434723,---,[New Client] several remote mks dumps were found in memory monitor job of reconnect test,https://buildweb.eng.vmware.com/ob/2405786/
2405789,2405789,serious,P2,assigned,yilinw,shawnh,VDI,Remote Client,web client,"CART-Interop-F5, CART-Interop-found",14389491,No,Reset application doesn't work when connecting through F5 LTM and UAG,https://buildweb.eng.vmware.com/ob/2405789/
2405795,2405795,serious,P1,closed,cn-dev-web,pmeng,VDI,Remote Client,web client,CART-Sys-Stress,14437493,Unknown,"Incorrect ""ViewClient_IP_Address"" value found in agent's Registry::'HKEY_CURRENT_USER\\Volatile Environment' while testing stolen-TCP-500-win-web",https://buildweb.eng.vmware.com/ob/2405795/
2405798,2405798,critical,P1,closed,yuez,yilinw,VDI,Remote Client,chrome client,triaged,14404305,---,[Chrome Client] audio in cannot work in chrome native client,https://buildweb.eng.vmware.com/ob/2405798/
2405814,2405814,serious,P1,new,achernikov,ljack,VDI,Blast Integration,Win Client,,14434723,---,RMKS crash occasionally when launching agent desktop,https://buildweb.eng.vmware.com/ob/2405814/
2405847,2405847,critical,P1,closed,binb,scheng,VDI,Remote Client,lx client,,14419575,Yes,Display mode of Shadow session is not changed correctly if disconnect and reconnect the session.,https://buildweb.eng.vmware.com/ob/2405847/
2405857,2405857,serious,P1,closed,binb,scheng,VDI,Client Displays,Linux,,14419575,---,Sometimes black screen shows up when launch shadow session.,https://buildweb.eng.vmware.com/ob/2405857/
2405860,2405860,serious,P2,closed,yyun,hbai,VDI,Client Displays,iOS,,14437047,---,[iOS Client] The touch trace cannot disappear some times when resizing the split view multiple times in high resolution mode,https://buildweb.eng.vmware.com/ob/2405860/
2405907,2405907,serious,P1,closed,agong,zhangh,VDI,Remote Client,lx client,,14434735,---,"Please ignore invalid parameter ""--appSize"" in command line.",https://buildweb.eng.vmware.com/ob/2405907/
2405919,2405919,critical,P1,new,hpurnawan,rrajeshwaran,VDI,Persona Management,Virtual Profiles agent,,,No,Windows 10 1703 profile start menu is not loading on 1903/1909 Windows machines,https://buildweb.eng.vmware.com/ob/2405919/
2405931,2405931,serious,P1,closed,weiy,fanh,VDI,Remote Client,android client,,14433850,---,[arc++] [Multi-monitor] Sometimes the desktop display white screen when maximize the session window,https://buildweb.eng.vmware.com/ob/2405931/
2405955,2405955,critical,P1,closed,dparashar,ayushis,VDI,Instant Clone,Instant Clone Server,imagemanagementphase1,,---,Unable to create IC pool om HzE,https://buildweb.eng.vmware.com/ob/2405955/
2406064,2406064,serious,P1,new,haishanw,wsong,VDI,Microsoft Teams,Client,,14417208,---,User can not hear the first 2-4 seconds of audio when VDI Teams user pick up call from Native Teams user,https://buildweb.eng.vmware.com/ob/2406064/
2406066,2406066,serious,P1,closed,haishanw,wsong,VDI,Microsoft Teams,Client,,14417208,---,Audio Call from Native Teams to VDI Teams experienced skipping issue randomly 30-60 seconds,https://buildweb.eng.vmware.com/ob/2406066/
2406170,2406170,serious,P1,new,lpamela,katiyara,VDI,Documentation,VDI Release Notes,,14352584,---,[VMW-1385]Web camera was shown as 2 identical entries in video device on Redhat 8 Linux kernel 4.10,https://buildweb.eng.vmware.com/ob/2406170/
2406299,2406299,serious,P1,closed,alanh,katiyara,VDI,Blast Integration,Win Client,mustfix,,---,Do not rename vmware-remotemks.exe and pdb to avoid debugging problems,https://buildweb.eng.vmware.com/ob/2406299/
2406323,2406323,critical,P1,closed,borgera,chironaka,VDI,Blast Integration,Mac Client,,14415343,Yes,[New Client] Slow window movement and typing while playing full screen video (regression),https://buildweb.eng.vmware.com/ob/2406323/
2406332,2406332,serious,P1,closed,weiy,fanh,VDI,Remote Client,android client,,14446125,---,[ARC++] Client crash when minimize session in multi-monitor mode,https://buildweb.eng.vmware.com/ob/2406332/
2406359,2406359,serious,P1,closed,lyuechang,lihuang,VDI,Remote Client,osx client,,14446140,Unknown,"[Mac Client] Server name ""sjc-horizon.vmware.com"" can not show correctly",https://buildweb.eng.vmware.com/ob/2406359/
2406365,2406365,serious,P2,closed,yanx,yilinw,VDI,Remote Client,web client,,14422047,Yes,[Web Client] Co-brand-Customized Resource is not changed when update en.json,https://buildweb.eng.vmware.com/ob/2406365/
2406370,2406370,critical,P1,closed,huangw,lkong,VDI,Printer  Redirection,VMW - Win Agent,"CheckinApprovalRequested, CheckinApproved",14347218,---,[Brown] Print/Preview hang when printing special document on special client with fonts missing,https://buildweb.eng.vmware.com/ob/2406370/
2406396,2406396,critical,P1,closed,shuaibingw,zhangh,VDI,Remote Client,lx client,3rd-party-issues,14446307,Yes,Mouse flash at the broker login page on ThinLinx Raspberry Pi 3.,https://buildweb.eng.vmware.com/ob/2406396/
2406400,2406400,serious,P1,new,kelsallt,zhangh,VDI,Blast Integration,Linux Client,TestBlocker,14446307,Yes,Keyboard and mouse doesn't work in app sessions on ThinLinx Raspberry Pi 3.,https://buildweb.eng.vmware.com/ob/2406400/
2406454,2406454,serious,P1,new,yhui,qan,VDI,Printer  Redirection,VMW - Win Agent,,14446207,---,[Brown] Some characters are garbled when printing review www.baidu.com using IE (client win7 + agent win10),https://buildweb.eng.vmware.com/ob/2406454/
2406469,2406469,critical,P1,new,hpurnawan,rrajeshwaran,VDI,Persona Management,Virtual Profiles agent,,,No,Domain Administrator / Persona user profile stuck at Welcome Screen,https://buildweb.eng.vmware.com/ob/2406469/
2406484,2406484,serious,P1,new,yhui,lkong,VDI,Printer  Redirection,VMW - Win Agent,,14438776,---,[Brown]Messy fonts when printing Japanese website in Win7 Client and Win10 Agent,https://buildweb.eng.vmware.com/ob/2406484/
2406505,2406505,serious,P1,closed,myuan,hyan,VDI,Seamless Windows,Agent,CART-Sys-Stress,14434723,---,[RDSH] Several VMwareView-RdeServer-*.dmp files were generated when logon-logoff testing [D:\build\ob\bora-14437040\bora-vmsoft\lib\unity\win32\platform.cc @ 5710],https://buildweb.eng.vmware.com/ob/2406505/
2406507,2406507,serious,P1,closed,agong,zhangh,VDI,Remote Client,lx client,,14446307,Yes,DPI Scale can't be disabled in Linux Client.,https://buildweb.eng.vmware.com/ob/2406507/
2406510,2406510,serious,P1,closed,shou,ljack,VDI,Smartcard Redirection,Mac Client,,14446140,Yes,"[New Client] With 3 x 4k monitors, RMKS crash occasionally when logoff agent desktop",https://buildweb.eng.vmware.com/ob/2406510/
2406551,2406551,serious,P1,closed,renz,yanchaozhang,VDI,Linux Agent,User Experience,,14446468,---,[Remote App | Beta] incorrect path for published java,https://buildweb.eng.vmware.com/ob/2406551/
2406553,2406553,critical,P1,closed,yanx,shipingy,VDI,Remote Client,chrome client,"CART-Interop-found, CART-Interop-WS1",14404305,No,WS1: incorrect behaviors occur when have existing instance connecting broker and launch session from Web portal,https://buildweb.eng.vmware.com/ob/2406553/
2406555,2406555,critical,P1,closed,shuaibingw,zhangh,VDI,Remote Client,lx client,,14446307,No,"The ""armhf"" folder is in wrong file type in Linux Client SDK package.",https://buildweb.eng.vmware.com/ob/2406555/
2406581,2406581,serious,P1,closed,blast-networking-sensei,hyan,VDI,Blast Networking,Other,CART-Sys-Stress,14434723,---,[RDSH] A VMBlastW-*.dmp file was generated when logon-logoff testing [D:\build\ob\bora-14430159\bora\apps\viewvc\libs\vvc-view-hub\vvc-view-hub.cpp @ 963],https://buildweb.eng.vmware.com/ob/2406581/
2406596,2406596,serious,P1,closed,alanh,you,VDI,Blast Integration,Mac Client,,14411059,Yes,"mouseDown event is missing when click inside the agent, which cause drag file from agent to client failed in Mac client.",https://buildweb.eng.vmware.com/ob/2406596/
2406599,2406599,minor,P2,closed,agong,scheng,VDI,Remote Client,lx client,USB-others,14419575,Yes,"Incorrect logging ""Switch to MFW channel"" displays on USB client log even if beat side channel has been connected",https://buildweb.eng.vmware.com/ob/2406599/
2406623,2406623,critical,P1,closed,fyan,scheng,VDI,Smartcard Redirection,Linux Client,,14419575,---,core dump occurs while Disconnect and Quit the session,https://buildweb.eng.vmware.com/ob/2406623/
2406665,2406665,serious,P1,new,nge,jizhid,VDI,Virtual Devices,Scanner Redirection,"CART-Sys-Stress, HorizonRDSH",14437014,Unknown,[DCPN-00057363] Html5server dump file is generated when doing session disconnection-reconnection testing with Blast+UAG,https://buildweb.eng.vmware.com/ob/2406665/
2406670,2406670,critical,P1,closed,alanh,zhangh,VDI,Blast Integration,Linux Client,,14446307,No,Primary monitor display issue when using H.264 hardware decoder and DPI scale together.,https://buildweb.eng.vmware.com/ob/2406670/
2406677,2406677,serious,P1,new,tzhao,rli,VDI,Remote Client,web client,"CART-Interop-found, CART-Interop-WS1",14439520,---,WS1: reset on setting dialog doesn't work after idle session timeout,https://buildweb.eng.vmware.com/ob/2406677/
2406688,2406688,serious,P1,closed,yuez,ljack,VDI,Remote Client,web client,,14437273,---,"[Collab] ""Multi monitor"" button should be hidden in sidebar for shadow session",https://buildweb.eng.vmware.com/ob/2406688/
2406690,2406690,serious,P1,closed,appblast-guru,zlin,VDI,Blast Protocol,Other,PAfeature-BJauto,14440481,---,Blast worker dump was found in hostedapp session recorder test,https://buildweb.eng.vmware.com/ob/2406690/
2406866,2406866,serious,P1,closed,appblast-guru,dcheah,VDI,Blast Protocol,Display,,,---,"Bit - Second UpdateTopology failed for sessionrecorder-UpdateTopologyDuringRec, verify stream SR_REASON_MODE_CHANGE vs SR_REASON_H264_RESET",https://buildweb.eng.vmware.com/ob/2406866/
2406902,2406902,serious,P1,resolved,npakrasi,chandram,VDI,Documentation,VDI Release Notes,view-ngvc,,---,Release Notes - PCoIP is not supported on RDSH Instant Clone pools with IPv6,https://buildweb.eng.vmware.com/ob/2406902/
2407102,2407102,critical,P1,closed,alanh,wsong,VDI,Blast Integration,Win Client,,14417208,---,Remote MKS crash whenever  Launching Azure RDS Desktop for a few minutes,https://buildweb.eng.vmware.com/ob/2407102/
2407134,2407134,serious,P1,closed,yanchaozhang,yanchaozhang,VDI,Linux Agent,Installer,,,---,please add RHEL 8.0 for installer usage output for fips,https://buildweb.eng.vmware.com/ob/2407134/
2407139,2407139,serious,P1,closed,haishanw,wsong,VDI,Microsoft Teams,Client,,,---,VDI Teams user can not hear ringtone from Meeting invite,https://buildweb.eng.vmware.com/ob/2407139/
2407150,2407150,critical,P1,closed,huangw,lkong,VDI,Printer  Redirection,VMW - Win Agent,"CheckinApprovalRequested, CheckinApproved",14347218,---,[Brown] Print/Preview hang when printing special document on special client with fonts missing,https://buildweb.eng.vmware.com/ob/2407150/
2407152,2407152,serious,P1,resolved,bentonj,txiong,VDI,Blast Integration,Other,"CART-Sys-Stress, HorizonRDSH",14446207,---,"More than 25 sessions failed to show Notepad as seamless window and these sessions' state are ""Disconnected"" on broker if re-connect 60 sessions at same time (connection interval = 0)",https://buildweb.eng.vmware.com/ob/2407152/
2407162,2407162,serious,P1,closed,tatrey,zzhou,VDI,Blast Integration,Mac Client,,14456145,---,Cmd key is sent to remote desktop unexpectedly,https://buildweb.eng.vmware.com/ob/2407162/
2407182,2407182,serious,P2,new,baochenw,czhang,VDI,Remote Client,wincdk client,"cart-st-auto-ics, qa-deferrable",14434723,No,Horizon Client UI not responding after closing the dialog saying broker session has timed out,https://buildweb.eng.vmware.com/ob/2407182/
2407183,2407183,serious,P1,closed,borgera,yanchaozhang,VDI,Blast Integration,Other,,,---,"build errors for ""replay/vncReplayReaderNoise.cpp""",https://buildweb.eng.vmware.com/ob/2407183/
2407187,2407187,serious,P2,closed,yanx,rli,VDI,Remote Client,web client,"CART-Interop-found, CART-Interop-WS1",14439520,No,WS1|VMware Browser on Android: page stops at HTML Access portal if have user logged in HTML Access Client,https://buildweb.eng.vmware.com/ob/2407187/
2407191,2407191,serious,P2,new,kbwriters,joez,VDI,Documentation,VDI Knowledge Base,CART-CS-found,14446317,No,Unable to login as current user when the current user's domain can not access the internal horizon domain,https://buildweb.eng.vmware.com/ob/2407191/
2407193,2407193,serious,P2,closed,tzhao,shipingy,VDI,Remote Client,chrome client,"CART-Interop-found, CART-Interop-WS1",14450851,Yes,WS1: The application icons in Selector page is displaying incorrectly when connected 2nd Application session from WS1 web portal,https://buildweb.eng.vmware.com/ob/2407193/
2407217,2407217,serious,P1,closed,alanh,zji,VDI,Blast Integration,Mac Client,,14456581,Yes,[New Client][Mac Client] White screen flicker after resumption app if disable SSO,https://buildweb.eng.vmware.com/ob/2407217/
2407227,2407227,serious,P1,closed,weiy,nsun,VDI,Clipboard Redirection,Linux Client,,,---,Copy from agent to client failed after enable clipboard audit,https://buildweb.eng.vmware.com/ob/2407227/
2407236,2407236,minor,P2,closed,lisali,oye,VDI,Remote Client,win10 client,,27097922,No,"Horizon UWP client doesn't display the prompt message of ""auth-challenge-string"" with Radius authentication on nexttokencode screen",https://buildweb.eng.vmware.com/ob/2407236/
2407238,2407238,serious,P2,closed,eiglesias,weijuanl,VDI,L10n Remote Client,L10n-UI Translation,"G11nQE-Beyondsoft, l10n",14449796,No,[L10n][GPO][ES]Extra colon is found under  Local Group Policy Editor->User Configuration->Administrative Templates->VMware View Agent Configuration->Scanner Redirection,https://buildweb.eng.vmware.com/ob/2407238/
2407243,2407243,serious,P1,closed,clayton,zlin,VDI,Blast Integration,Win Client,PAfeature-BJauto,14352140,---,Black rectangle of overlay mark,https://buildweb.eng.vmware.com/ob/2407243/
2407246,2407246,serious,P1,new,cn-dev-web,yanx,VDI,Remote Client,chrome client,,14439518,No,[Chrome Native Client] Keyboard input doesn't work after drag via TouchScreen,https://buildweb.eng.vmware.com/ob/2407246/
2407262,2407262,serious,P1,closed,alanh,huanguoz,VDI,Blast Integration,Win Client,,14451963,---,RMKS dump created when executing connection(PCoIP to Blast) BATs case(D:\build\ob\bora-14450310\bora\lib\coreDump\coreDumpWin32.c @ 895),https://buildweb.eng.vmware.com/ob/2407262/
2407264,2407264,serious,P1,new,lyuechang,ysan,VDI,Remote Client,osx client,,14451983,---,"[proxy]Client could not resume, and prompt ""network connection was lost, reconnecting"" when switching network",https://buildweb.eng.vmware.com/ob/2407264/
2407265,2407265,serious,P1,new,lpamela,yanchaozhang,VDI,Documentation,VDI Linux Desktop User Guide,triaged,14214208,---,"[RHEL8] ""UseGnomeClassic"" does not take effect",https://buildweb.eng.vmware.com/ob/2407265/
2407275,2407275,serious,P2,new,yanx,yilinw,VDI,Remote Client,web client,,14422047,---,[Web Client] sometimes the getUserGlobalPref request didn't sent to server in desktop mode,https://buildweb.eng.vmware.com/ob/2407275/
2407290,2407290,serious,P1,closed,alanh,ljack,VDI,Blast Integration,Win Client,PAfeature-BJauto,14456170,---,RMKS dump occasionally during session steal between Windows client and Web client,https://buildweb.eng.vmware.com/ob/2407290/
2407345,2407345,serious,P1,closed,lyuechang,ysan,VDI,Remote Client,osx client,,14065324,---,[proxy]‰ÛÏSSL Proxy certificate check mode‰Ûù still shown when using 5.1 client to replace 5.2 one,https://buildweb.eng.vmware.com/ob/2407345/
2407362,2407362,serious,P1,new,shuhuawang,rli,VDI,Remote Client,lx client,"CART-Interop-found, CART-Interop-WS1",14456167,No,WS1: the desktops which is not running shouldn't be listed on Setting dialog for WS1 Mode session,https://buildweb.eng.vmware.com/ob/2407362/
2407392,2407392,serious,P2,closed,zhangs,zhaoying,VDI,L10n Remote Client,L10n-UI Layout,"de, es, fr, G11nQE-Beyondsoft, L1",14456183,No,"[L10n][WinCDK][ES/FR/DE]Truncation issue is found on ""Configure VMware Blast"" page on WinCDK client.",https://buildweb.eng.vmware.com/ob/2407392/
2407394,2407394,serious,P1,closed,tzhao,tingting,VDI,Remote Client,chrome client,,14450851,---,Suggest to keep in launcher page after try to launch a desktop which has no resource available,https://buildweb.eng.vmware.com/ob/2407394/
2407402,2407402,critical,P1,closed,zhuanhuan,dongyuz,VDI,URL Redirection,Windows Client,,14456170,No,[Nested-mode]Can't install URL Redirection featureon on nested-mode Client with agent version 7.1x,https://buildweb.eng.vmware.com/ob/2407402/
2407403,2407403,serious,P2,closed,zhangs,zhaoying,VDI,L10n Remote Client,L10n-UI Layout,"de, G11nQE-Beyondsoft, l10n",14456183,No,"[L10n][WinCDK][DE]Truncation issue is found on ""Configure SSL..."" page on WinCDK client.",https://buildweb.eng.vmware.com/ob/2407403/
2407419,2407419,serious,P2,closed,zhangs,weijuanl,VDI,L10n Remote Client,L10n-UI Layout,"G11nQE-Beyondsoft, l10n",14434723,No,[L10n][WinCDK] [JP/ES]Misalignment issue is found on VMware Horizon Client Blast Configuration page,https://buildweb.eng.vmware.com/ob/2407419/
2407480,2407480,serious,P1,closed,shuaibingw,rli,VDI,Remote Client,lx client,"CART-Interop-found, CART-Interop-WS1",14456167,---,WS1: Failed to open desktop selector with SAML set to Allowed/Disabled,https://buildweb.eng.vmware.com/ob/2407480/
2407502,2407502,minor,P1,closed,guoxin,ruir,VDI,Remote Client,osx client,,,No,Applications reconnect failed after waking up from sleep,https://buildweb.eng.vmware.com/ob/2407502/
2407518,2407518,critical,P1,closed,jwalton,fyan,VDI,Documentation,VDI Release Notes,,14182527,No,[OS Update]Fail to import certificate from Purebred,https://buildweb.eng.vmware.com/ob/2407518/
2407519,2407519,serious,P2,new,yyu1,czhang,VDI,Seamless Windows,Agent,"CART-CS-found, qa-deferrable",14434507,No,Popup dialog cannot be shown for remote Java app whose windows have overlapped Z-order with local client window's,https://buildweb.eng.vmware.com/ob/2407519/
2407538,2407538,serious,P1,closed,view-ios,czhou,VDI,Remote Client,ios client,CART-AIR-Exploratory,14456486,---,Client Display Number in Performance Tracker is still 1 when external display is connected.,https://buildweb.eng.vmware.com/ob/2407538/
2407724,2407724,serious,P1,new,kelsallt,alanh,VDI,Blast Integration,Linux Client,,,---,"Change ""Creating Decoder with H264:x,444:x HEVC:x,444:x"" logs to reflect what they mean",https://buildweb.eng.vmware.com/ob/2407724/
2407738,2407738,serious,P1,new,appblast-guru,dcheah,VDI,Blast Protocol,Display,found-by-bitb,,---,[BitB] - SessionRecStartCmd::WaitForStreamStartEvent: Timeout waiting for stream start - 10s.,https://buildweb.eng.vmware.com/ob/2407738/
2407761,2407761,serious,P2,new,dparashar,chandram,VDI,Instant Clone,Instant Clone Server,view-ngvc,14434693,Yes,One out of 10 clones is stuck in Maintenance mode state forever when a prior Push Image operation failed,https://buildweb.eng.vmware.com/ob/2407761/
2407965,2407965,serious,P1,new,linz,txiong,VDI,USB Redirection,Win Client,CART-Sys-Stress,14456170,Unknown,Hit several rmks crash dumps of vmware_view_usbd_openssl!mmfw_PostMsg_Tracked during 6K Users Rolling testing,https://buildweb.eng.vmware.com/ob/2407965/
2408041,2408041,serious,P1,new,clayton,xiaodongz,VDI,Virtual Channel SDKs,RDP VC Bridge,"Brown, CART-Sys-Stress, HorizonRDSH",14399945,---,VDP_IsPCoIPSession() and VDP_IsBlastSession() fail to read the protocol from the volatile registry,https://buildweb.eng.vmware.com/ob/2408041/
2408054,2408054,serious,P1,new,yhui,lkong,VDI,Printer  Redirection,VMW - Win Agent,,14456883,---,[Brown][Hotpath]Some fonts missing/corrupt for printing Word/PPT/Excel file when agent locale is Japanese,https://buildweb.eng.vmware.com/ob/2408054/
2408068,2408068,critical,P1,reopened,bliu,shipingy,VDI,Remote Client,win10 client,"CART-Interop-found, CART-Interop-WS1",14465080,No,WS1: The User session is not correct when launched 2nd desktop as different user SAML.,https://buildweb.eng.vmware.com/ob/2408068/
2408125,2408125,serious,P2,closed,lyuechang,weijuanl,VDI,Remote Client,osx client,"G11nQE-Beyondsoft, i18n-L3-layout",14465066,Yes,[i18n_level3][Mac] [DE]Overlap issue is found under Settings->Applications->General page on Mac client,https://buildweb.eng.vmware.com/ob/2408125/
2408131,2408131,serious,P1,closed,rbhatane,ljack,VDI,Blast Protocol,Other,,14446207,---,"DCT log doesn't include the blast worker logs with name convention ""Blast-Worker-SessionId*.log.*""",https://buildweb.eng.vmware.com/ob/2408131/
2408165,2408165,critical,P1,closed,yilinw,tingting,VDI,Remote Client,chrome client,,14467069,---,Click link in About dialog causes chrome client quit,https://buildweb.eng.vmware.com/ob/2408165/
2408192,2408192,critical,P1,closed,ruir,agong,VDI,Remote Client,android client,,,---,Release build can not override install existing GA build,https://buildweb.eng.vmware.com/ob/2408192/
2408199,2408199,serious,P1,closed,agong,kababu,VDI,Remote Client,lx client,,14393848,Unknown,Unable to connect to HZ Client 5.2 using horizon desktop app in HP T530 Thin Client. Agent version is Horizon 7.10,https://buildweb.eng.vmware.com/ob/2408199/
2408224,2408224,serious,P1,closed,appblast-guru,xiaodongz,VDI,Blast Integration,Win Client,,14456170,---,[New Client][PCoIP]Log of rmks dump generated when client shutdown during 60 sessions logon logoff testing to RDSH,https://buildweb.eng.vmware.com/ob/2408224/
2408249,2408249,serious,P1,closed,weiy,llv,VDI,RMKS,linux,,14446307,---,Failed to exit full screen mode on ThinLinx Raspberry Pi 3 when pressing Ctrl + Alt and then pressing Esc,https://buildweb.eng.vmware.com/ob/2408249/
2408268,2408268,serious,P1,closed,linz,llv,VDI,USB Redirection,Linux Client,,14446307,---,Connection to remote desktop crash once connected on ThinLinx Raspberry Pi 3 when H.264 is unchecked on Client,https://buildweb.eng.vmware.com/ob/2408268/
2408300,2408300,minor,P1,new,lisali,lisali,VDI,Remote Client,win10 client,,14465307,No,"[UWP client] When uwp client login with Windows Hello, Pin window behind uwp client",https://buildweb.eng.vmware.com/ob/2408300/
2408395,2408395,minor,P2,new,agong,ruir,VDI,Remote Client,lx client,,,---,The configuration view.helpUri can not open file uri on ThinLinuxARMHF,https://buildweb.eng.vmware.com/ob/2408395/
2408410,2408410,serious,P1,new,allap,shariharan,VDI,Blast Networking,ABSGC,Risk_accepted,,---,[VP Exception] Bump up jackson-databind to 2.9.9.3,https://buildweb.eng.vmware.com/ob/2408410/
2408430,2408430,critical,P1,closed,joeqiux,zhangh,VDI,Multimedia,HTML5 Video Redirection,,14465549,---,HTML 5 MMR doesn't work on DaaS Neo.,https://buildweb.eng.vmware.com/ob/2408430/
2408653,2408653,serious,P1,assigned,mjadhav,wsong,VDI,Microsoft Teams,Agent,,,---,Corner cases that requires user to restart Teams app on desktop in order to use  Optimized mode,https://buildweb.eng.vmware.com/ob/2408653/
2408761,2408761,serious,P1,new,blast-networking-sensei,presslerv,VDI,Blast Networking,vVC (VMware Virtual Channels),found-by-benev,,---,[BENeV] Crash when releasing lock on already destroyed session,https://buildweb.eng.vmware.com/ob/2408761/
