branch,buildId,buildType,changeset,componentId,kind,p4web_url,product,scmserver
vmware-master,14228328,beta,d72fcca1db967a169f395546f702cfb40d56a483,11723473,ob,,cayman_7zip,ssh://git@git.eng.vmware.com
vc140-toolset-latest,14228328,release,0069c8e13234beb5d7d00679276fe0ec6ecc97d2,13917146,ob,,cayman_msvc_desktop,ssh://git@git.eng.vmware.com
wake-cart20fq3,14228328,beta,349843,14219447,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349843?ac=10,cata_fw,perforce-bison.eng.vmware.com:1650
vmware-latest,14228328,beta,a6f0311627e713d037bdbd26179414f6bcc5dd1e,14044306,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
wake-cart20fq3,14228328,beta,349834,14216733,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349834?ac=10,mfw,perforce-bison.eng.vmware.com:1650
vmware-master,14228328,release,bd170ac0d3c3a811d6e2ff112255a291aa559064,12682356,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
cart-20fq3,14228328,beta,7232005,14055137,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7232005?ac=10,viewdrivers,perforce.eng.vmware.com:1666
cart-20fq3,14228328,beta,7288351,14221990,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288351?ac=10,mobilelibs,perforce.eng.vmware.com:1666
vmware-master,14228328,beta,cc0773fbaeb2363d0df227dbb5d77622215f8c4b,13725238,ob,,cayman_webrtc,ssh://git@git.eng.vmware.com
vmware-master,14228328,beta,f6d278bf059182431365ce81f457137bc13e5e18,13913804,ob,,cayman_coreavc,ssh://git@git.eng.vmware.com
vmware-master,14228328,release,9c11a359a478e82f76245d6297d88faa4c5c1e5f,12754282,ob,,cayman_libspeexdsp,ssh://git@git.eng.vmware.com
view-winuniversal,14228328,release,7926b210d832279d8c1eacf6ccb9b7f3485baca1,10207634,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
vmware-dev,14228328,beta,c2fc41a19e4747b42bbba8fe528df811dfa4f3d7,14189550,ob,,cayman_vespa,ssh://git@git.eng.vmware.com
1.0.2-latest,14228328,beta,aaa2d11425dc28fb9734d77c52d63ef1d5ee1d0e,13931365,ob,,cayman_openssl,ssh://git@git.eng.vmware.com
vmware-master,14228328,beta,814c82ddfcdc6e6c29ffd1b3f11443b67f33fce2,14136012,ob,,cayman_ffmpeg,ssh://git@git.eng.vmware.com
main,14228328,release,258eef98944b2403965eedb39be159be2c90fd1b,14132733,ob,,cayman_fabulatech_scanner,ssh://git@git.eng.vmware.com
vmware-master,14228328,release,b35615d282ce6b95d0cb92be672ebf7479c89d8b,12781776,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
main,14228328,release,3fcc6e750bca2b6e9c94656e1d01e29d96832f0a,14222645,ob,,cayman_fabulatech_serialport,ssh://git@git.eng.vmware.com
vmware-libpng-1.6-latest,14228328,release,9cb001c9163e69ca9db02eda1db47746cbd0e60a,12781780,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
win-redists-latest,14228328,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851716,ob,,cayman_windows_redists,ssh://git@git.eng.vmware.com
vmware-master,14228328,release,075db3dc207063da9f415ecf7b71124613f14af3,5597074,ob,,cayman_ocmock,ssh://git@git.eng.vmware.com
view-winuniversal,14228328,release,ce0b3825c48d481aad5ba94d8588910cf2f7ce2a,3759496,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
wake-cart20fq3,14228328,beta,349842,14220108,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349842?ac=10,pcoip_mfw,perforce-bison.eng.vmware.com:1650
cart-20fq3,14228328,beta,7290095,14227413,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7290095?ac=10,crtbora,perforce.eng.vmware.com:1666
view-winuniversal,14228328,release,d158e1cc99a248f99da1720ec1c855e08cb8a924,5045860,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
main,14228328,release,258eef98944b2403965eedb39be159be2c90fd1b,14132690,ob,,cayman_fabulatech_common,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14228328,beta,1929f5a2d862c10e93d133f524d066d861371936,14068300,ob,,pcoip-soft-remoteclients,ssh://git@git.eng.vmware.com
vmware-latest,14228328,beta,afcb6e98369adc5a565cbfa1e6ffce75ce695eb5,13976870,ob,,cayman_googletest,ssh://git@git.eng.vmware.com
vmware-master,14228328,release,bf5ce4062d3ddc4a63fdb4d6eff957a595dc70c0,13976787,ob,,cayman_glib,ssh://git@git.eng.vmware.com
horizon-latest,14228328,release,27f56bf4adeaba552f052eb19e47edc39b234158,13723132,ob,,cayman_eglib,ssh://git@git.eng.vmware.com
cart-20fq3,14228328,beta,7288921,14224149,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288921?ac=10,horizonagent,perforce.eng.vmware.com:1666
vc140-redists-latest,14228328,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851691,ob,,cayman_msvc_redists,ssh://git@git.eng.vmware.com
vmware-libtheora-1.2.0alpha1-original,14224665,release,ec0e6751c18f3268e8d344d9b6c7fd9dc37a4e21,12909108,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-latest,14224665,release,ea7f4911ae6457db00904db171e5fbdc6438e067,13976756,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
vmware-icu4c-60.2,14224665,release,05c60559ef151d266ed21f652f8da0ff9263ca11,12772328,ob,,cayman_icu4c,ssh://git@git.eng.vmware.com
vmware-dev,14224665,obj,c2fc41a19e4747b42bbba8fe528df811dfa4f3d7,14189549,ob,,cayman_vespa,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,03d8847fda35ef434073cf931adc9d40a8f8646f,3411171,ob,,cayman_wtl,ssh://git@git.eng.vmware.com
vmware-master,14224665,obj,65a421a5cc6613a984e012a5d1b44d752bd8d114,13774592,ob,,cayman_ffmpeg,ssh://git@git.eng.vmware.com
thinprint_beta,14224665,release,180383,13609390,ob,http://p4web.eng.vmware.com:1985/@md=d&cd=//&c=UXC@/180383?ac=10,thinprint,perforce-panda.eng.vmware.com:1985
win-redists-latest,14224665,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851716,ob,,cayman_windows_redists,ssh://git@git.eng.vmware.com
1.0.2-latest,14224665,obj,aaa2d11425dc28fb9734d77c52d63ef1d5ee1d0e,13938841,ob,,cayman_openssl,ssh://git@git.eng.vmware.com
vc140-redists-latest,14224665,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851711,ob,,cayman_msvc_nonredists,ssh://git@git.eng.vmware.com
view-winuniversal,14224665,release,7e55a00d1db8fca5cceb752339bbf91c86402dfc,3666616,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
wix311-release,14224665,release,65c123765b4bc776495eda482eccc04e270ef953,5517562,ob,,cayman_wix,ssh://git@git.eng.vmware.com
cart-20fq3,14224665,obj,7287758,14220503,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7287758?ac=10,rde-rft-all,perforce.eng.vmware.com:1666
vmware-latest,14224665,release,51aba71d713a90149b4c5c9ab5772ec9c50803c0,13950270,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
master,14224665,release,0ee52788f21243efac52ef19a2c00b59991dcf00,14213524,ob,,windows-installkit,ssh://git@git.eng.vmware.com
vmware-libpng-1.2-latest,14224665,obj,842db7ffcaa36eea91fce79b0b1217f4664ec3bf,13873508,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
main,14224665,release,258eef98944b2403965eedb39be159be2c90fd1b,14132690,ob,,cayman_fabulatech_common,ssh://git@git.eng.vmware.com
view-winuniversal,14224665,release,069e855d60d12f04e7e4e2770661384bf434f781,6761871,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224665,obj,349844,14220104,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349844?ac=10,pcoip_vchan,perforce-bison.eng.vmware.com:1650
vmware-master,14224665,obj,f6d278bf059182431365ce81f457137bc13e5e18,13913805,ob,,cayman_coreavc,ssh://git@git.eng.vmware.com
win-redists-latest,14224665,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851715,ob,,cayman_windows_nonredists,ssh://git@git.eng.vmware.com
view-winuniversal,14224665,release,b0de2a8b7031b4808a93183766ba6f4df7f30220,12299244,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14224665,release,1929f5a2d862c10e93d133f524d066d861371936,14068297,ob,,pcoip-soft-clients,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,2707bffd16e28f6013e704116ce21bd5035976b6,10766563,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,8435f847765086f6cb7f2c043248ad734c76c8be,9274382,ob,,cayman_rsa_sdk,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224665,obj,349843,14219445,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349843?ac=10,cata_fw,perforce-bison.eng.vmware.com:1650
vmware-master,14224665,release,477067b31ca301fd81f805b421ef0238087b291a,12683897,ob,,cayman_libspeex,ssh://git@git.eng.vmware.com
winuniversal,14224665,release,644e4a328b7cb6bb1ef18b3f3b4c7aa0982e0591,14185112,ob,,cayman_curl,ssh://git@git.eng.vmware.com
cart-20fq3,14224665,obj,7288921,14223550,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288921?ac=10,crtbora,perforce.eng.vmware.com:1666
vmware-master,14224665,release,a286243a0bee3ad60c56f8dddc013e531324f341,12678035,ob,,cayman_libyuv,ssh://git@git.eng.vmware.com
vc140-toolset-latest,14224665,release,0069c8e13234beb5d7d00679276fe0ec6ecc97d2,13917146,ob,,cayman_msvc_desktop,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14224665,obj,1929f5a2d862c10e93d133f524d066d861371936,14068698,ob,,pcoip-soft-remoteclients,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224665,obj,349834,14216734,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349834?ac=10,mfw,perforce-bison.eng.vmware.com:1650
vmware-master,14224665,release,bd170ac0d3c3a811d6e2ff112255a291aa559064,12682356,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
main,14224665,release,258eef98944b2403965eedb39be159be2c90fd1b,14132733,ob,,cayman_fabulatech_scanner,ssh://git@git.eng.vmware.com
vmware-latest,14224665,obj,afcb6e98369adc5a565cbfa1e6ffce75ce695eb5,13976872,ob,,cayman_googletest,ssh://git@git.eng.vmware.com
vmware-master,14224665,obj,d72fcca1db967a169f395546f702cfb40d56a483,11742646,ob,,cayman_7zip,ssh://git@git.eng.vmware.com
vmware-master,14224665,obj,39e48bd9ef58ed2c545517bff3ce48c1b5330e7b,13950156,ob,,cayman_pcre,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,9c11a359a478e82f76245d6297d88faa4c5c1e5f,12754282,ob,,cayman_libspeexdsp,ssh://git@git.eng.vmware.com
vmware-latest,14224665,obj,a6f0311627e713d037bdbd26179414f6bcc5dd1e,14044307,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
view-winuniversal,14224665,release,7926b210d832279d8c1eacf6ccb9b7f3485baca1,10207634,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
main,14224665,obj,830966,13884270,ob,http://p4web.eng.vmware.com:1700/@md=d&cd=//&c=UXC@/830966?ac=10,cdsng,perforce-shark.eng.vmware.com:1700
main,14224665,release,3fcc6e750bca2b6e9c94656e1d01e29d96832f0a,14222645,ob,,cayman_fabulatech_serialport,ssh://git@git.eng.vmware.com
ws-latest-openssl-1.0.2,14224665,obj,04cba4ca058bdfe39ec5b0a23a4e054f0160f44e,13976061,ob,,cayman_curl,ssh://git@git.eng.vmware.com
vmware-master,14224665,obj,7bdd8c2f15aa0a43681247aa86d9f2d56a1cb7ae,12873367,ob,,cayman_snappy,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,b35615d282ce6b95d0cb92be672ebf7479c89d8b,12781776,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
vmware-master,14224665,obj,cc0773fbaeb2363d0df227dbb5d77622215f8c4b,13725237,ob,,cayman_webrtc,ssh://git@git.eng.vmware.com
vmware-libpng-1.6-latest,14224665,release,9cb001c9163e69ca9db02eda1db47746cbd0e60a,12781780,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
vmware-master,14224665,release,075db3dc207063da9f415ecf7b71124613f14af3,5597074,ob,,cayman_ocmock,ssh://git@git.eng.vmware.com
view-winuniversal,14224665,release,ce0b3825c48d481aad5ba94d8588910cf2f7ce2a,3759496,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
cart-20fq3,14224665,obj,7287758,14220438,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7287758?ac=10,horizonagent,perforce.eng.vmware.com:1666
cart-20fq3,14224665,obj,7232005,14056014,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7232005?ac=10,viewdrivers,perforce.eng.vmware.com:1666
view-winuniversal,14224665,release,d158e1cc99a248f99da1720ec1c855e08cb8a924,5045860,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224665,obj,349842,14220105,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349842?ac=10,pcoip_mfw,perforce-bison.eng.vmware.com:1650
cart-20fq3,14224665,beta,7288351,14221990,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288351?ac=10,mobilelibs,perforce.eng.vmware.com:1666
vmware-master,14224665,release,bf5ce4062d3ddc4a63fdb4d6eff957a595dc70c0,13976787,ob,,cayman_glib,ssh://git@git.eng.vmware.com
horizon-latest,14224665,release,27f56bf4adeaba552f052eb19e47edc39b234158,13723132,ob,,cayman_eglib,ssh://git@git.eng.vmware.com
vmware-latest,14224665,obj,b9add2c3506e4261196a797e1de73740a2f43ff9,8282160,ob,,cayman_sqlite,ssh://git@git.eng.vmware.com
vc140-redists-latest,14224665,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851691,ob,,cayman_msvc_redists,ssh://git@git.eng.vmware.com
vmware-libtheora-1.2.0alpha1-original,14224655,release,ec0e6751c18f3268e8d344d9b6c7fd9dc37a4e21,12909108,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-latest,14224655,release,ea7f4911ae6457db00904db171e5fbdc6438e067,13976756,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,65a421a5cc6613a984e012a5d1b44d752bd8d114,12632936,ob,,cayman_ffmpeg,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,03d8847fda35ef434073cf931adc9d40a8f8646f,3411171,ob,,cayman_wtl,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,39e48bd9ef58ed2c545517bff3ce48c1b5330e7b,13950167,ob,,cayman_pcre,ssh://git@git.eng.vmware.com
thinprint_beta,14224655,release,180383,13609390,ob,http://p4web.eng.vmware.com:1985/@md=d&cd=//&c=UXC@/180383?ac=10,thinprint,perforce-panda.eng.vmware.com:1985
wake-cart20fq3,14224655,release,349842,14220101,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349842?ac=10,pcoip_mfw,perforce-bison.eng.vmware.com:1650
win-redists-latest,14224655,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851716,ob,,cayman_windows_redists,ssh://git@git.eng.vmware.com
cart-20fq3,14224655,release,7288921,14223551,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288921?ac=10,crtbora,perforce.eng.vmware.com:1666
view-winuniversal,14224655,release,7e55a00d1db8fca5cceb752339bbf91c86402dfc,3666616,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14224655,release,1929f5a2d862c10e93d133f524d066d861371936,14068700,ob,,pcoip-soft-remoteclients,ssh://git@git.eng.vmware.com
vmware-icu4c-60.2,14224655,release,05c60559ef151d266ed21f652f8da0ff9263ca11,12772328,ob,,cayman_icu4c,ssh://git@git.eng.vmware.com
wix311-release,14224655,release,65c123765b4bc776495eda482eccc04e270ef953,5517562,ob,,cayman_wix,ssh://git@git.eng.vmware.com
vmware-latest,14224655,release,b9add2c3506e4261196a797e1de73740a2f43ff9,8198487,ob,,cayman_sqlite,ssh://git@git.eng.vmware.com
vmware-latest,14224655,release,51aba71d713a90149b4c5c9ab5772ec9c50803c0,13950270,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
ws-latest-openssl-1.0.2,14224655,release,04cba4ca058bdfe39ec5b0a23a4e054f0160f44e,13976075,ob,,cayman_curl,ssh://git@git.eng.vmware.com
cart-20fq3,14224655,release,7232005,14055139,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7232005?ac=10,viewdrivers,perforce.eng.vmware.com:1666
main,14224655,release,830966,13884242,ob,http://p4web.eng.vmware.com:1700/@md=d&cd=//&c=UXC@/830966?ac=10,cdsng,perforce-shark.eng.vmware.com:1700
view-winuniversal,14224655,release,069e855d60d12f04e7e4e2770661384bf434f781,6761871,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
view-winuniversal,14224655,release,b0de2a8b7031b4808a93183766ba6f4df7f30220,12299244,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14224655,release,1929f5a2d862c10e93d133f524d066d861371936,14068297,ob,,pcoip-soft-clients,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,2707bffd16e28f6013e704116ce21bd5035976b6,10766563,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,8435f847765086f6cb7f2c043248ad734c76c8be,9274382,ob,,cayman_rsa_sdk,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,477067b31ca301fd81f805b421ef0238087b291a,12683897,ob,,cayman_libspeex,ssh://git@git.eng.vmware.com
winuniversal,14224655,release,644e4a328b7cb6bb1ef18b3f3b4c7aa0982e0591,14185112,ob,,cayman_curl,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,a286243a0bee3ad60c56f8dddc013e531324f341,12678035,ob,,cayman_libyuv,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,d72fcca1db967a169f395546f702cfb40d56a483,11342524,ob,,cayman_7zip,ssh://git@git.eng.vmware.com
vc140-toolset-latest,14224655,release,0069c8e13234beb5d7d00679276fe0ec6ecc97d2,13917146,ob,,cayman_msvc_desktop,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,cc0773fbaeb2363d0df227dbb5d77622215f8c4b,13725239,ob,,cayman_webrtc,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,bd170ac0d3c3a811d6e2ff112255a291aa559064,12682356,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
master,14224655,release,0ee52788f21243efac52ef19a2c00b59991dcf00,14213524,ob,,windows-installkit,ssh://git@git.eng.vmware.com
vmware-dev,14224655,release,c2fc41a19e4747b42bbba8fe528df811dfa4f3d7,14189551,ob,,cayman_vespa,ssh://git@git.eng.vmware.com
cart-20fq3,14224655,release,7288351,14221992,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288351?ac=10,mobilelibs,perforce.eng.vmware.com:1666
wake-cart20fq3,14224655,release,349834,14216737,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349834?ac=10,mfw,perforce-bison.eng.vmware.com:1650
vmware-master,14224655,release,9c11a359a478e82f76245d6297d88faa4c5c1e5f,12754282,ob,,cayman_libspeexdsp,ssh://git@git.eng.vmware.com
cart-20fq3,14224655,release,7287758,14220435,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7287758?ac=10,horizonagent,perforce.eng.vmware.com:1666
view-winuniversal,14224655,release,7926b210d832279d8c1eacf6ccb9b7f3485baca1,10207634,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
main,14224655,release,258eef98944b2403965eedb39be159be2c90fd1b,14132733,ob,,cayman_fabulatech_scanner,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,b35615d282ce6b95d0cb92be672ebf7479c89d8b,12781776,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
main,14224655,release,3fcc6e750bca2b6e9c94656e1d01e29d96832f0a,14222645,ob,,cayman_fabulatech_serialport,ssh://git@git.eng.vmware.com
vmware-libpng-1.2-latest,14224655,release,842db7ffcaa36eea91fce79b0b1217f4664ec3bf,13873534,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224655,release,349844,14220107,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349844?ac=10,pcoip_vchan,perforce-bison.eng.vmware.com:1650
vmware-libpng-1.6-latest,14224655,release,9cb001c9163e69ca9db02eda1db47746cbd0e60a,12781780,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,075db3dc207063da9f415ecf7b71124613f14af3,5597074,ob,,cayman_ocmock,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,f6d278bf059182431365ce81f457137bc13e5e18,13913807,ob,,cayman_coreavc,ssh://git@git.eng.vmware.com
view-winuniversal,14224655,release,ce0b3825c48d481aad5ba94d8588910cf2f7ce2a,3759496,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,7bdd8c2f15aa0a43681247aa86d9f2d56a1cb7ae,12534469,ob,,cayman_snappy,ssh://git@git.eng.vmware.com
view-winuniversal,14224655,release,d158e1cc99a248f99da1720ec1c855e08cb8a924,5045860,ob,,cayman_libopus,ssh://git@git.eng.vmware.com
main,14224655,release,258eef98944b2403965eedb39be159be2c90fd1b,14132690,ob,,cayman_fabulatech_common,ssh://git@git.eng.vmware.com
cart-20fq3,14224655,release,7287758,14220504,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7287758?ac=10,rde-rft-all,perforce.eng.vmware.com:1666
1.0.2-latest,14224655,release,aaa2d11425dc28fb9734d77c52d63ef1d5ee1d0e,13930845,ob,,cayman_openssl,ssh://git@git.eng.vmware.com
vmware-master,14224655,release,bf5ce4062d3ddc4a63fdb4d6eff957a595dc70c0,13976787,ob,,cayman_glib,ssh://git@git.eng.vmware.com
horizon-latest,14224655,release,27f56bf4adeaba552f052eb19e47edc39b234158,13723132,ob,,cayman_eglib,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224655,release,349843,14219448,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349843?ac=10,cata_fw,perforce-bison.eng.vmware.com:1650
vmware-latest,14224655,release,afcb6e98369adc5a565cbfa1e6ffce75ce695eb5,13976875,ob,,cayman_googletest,ssh://git@git.eng.vmware.com
vmware-latest,14224655,release,a6f0311627e713d037bdbd26179414f6bcc5dd1e,14044309,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
vc140-redists-latest,14224655,release,de43ef04cdb7bcd0e0681a236dc04cfab2ba73b6,13851691,ob,,cayman_msvc_redists,ssh://git@git.eng.vmware.com
vmware-libtheora-1.2.0alpha1-original,14224663,release,ec0e6751c18f3268e8d344d9b6c7fd9dc37a4e21,12909108,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-latest,14224663,release,ea7f4911ae6457db00904db171e5fbdc6438e067,13976756,ob,,cayman_libjpeg-turbo,ssh://git@git.eng.vmware.com
vmware-icu4c-60.2,14224663,release,05c60559ef151d266ed21f652f8da0ff9263ca11,12772328,ob,,cayman_icu4c,ssh://git@git.eng.vmware.com
vmware-master,14224663,release,03d8847fda35ef434073cf931adc9d40a8f8646f,3411171,ob,,cayman_wtl,ssh://git@git.eng.vmware.com
vmware-master,14224663,beta,39e48bd9ef58ed2c545517bff3ce48c1b5330e7b,13950305,ob,,cayman_pcre,ssh://git@git.eng.vmware.com
thinprint_beta,14224663,release,180383,13609390,ob,http://p4web.eng.vmware.com:1985/@md=d&cd=//&c=UXC@/180383?ac=10,thinprint,perforce-panda.eng.vmware.com:1985
vmware-master,14224663,beta,7bdd8c2f15aa0a43681247aa86d9f2d56a1cb7ae,12534468,ob,,cayman_snappy,ssh://git@git.eng.vmware.com
wake-cart20fq3,14224663,beta,349844,14220112,ob,http://p4web.eng.vmware.com:1650/@md=d&cd=//&c=UXC@/349844?ac=10,pcoip_vchan,perforce-bison.eng.vmware.com:1650
view-winuniversal,14224663,release,7e55a00d1db8fca5cceb752339bbf91c86402dfc,3666616,ob,,cayman_libogg,ssh://git@git.eng.vmware.com
cart-20fq3,14224663,beta,7288921,14223549,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7288921?ac=10,crtbora,perforce.eng.vmware.com:1666
wix311-release,14224663,release,65c123765b4bc776495eda482eccc04e270ef953,5517562,ob,,cayman_wix,ssh://git@git.eng.vmware.com
vmware-latest,14224663,release,51aba71d713a90149b4c5c9ab5772ec9c50803c0,13950270,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
master,14224663,release,0ee52788f21243efac52ef19a2c00b59991dcf00,14213524,ob,,windows-installkit,ssh://git@git.eng.vmware.com
main,14224663,beta,830966,13884228,ob,http://p4web.eng.vmware.com:1700/@md=d&cd=//&c=UXC@/830966?ac=10,cdsng,perforce-shark.eng.vmware.com:1700
view-winuniversal,14224663,release,069e855d60d12f04e7e4e2770661384bf434f781,6761871,ob,,cayman_zlib,ssh://git@git.eng.vmware.com
vmware-libpng-1.2-latest,14224663,beta,842db7ffcaa36eea91fce79b0b1217f4664ec3bf,13878088,ob,,cayman_libpng,ssh://git@git.eng.vmware.com
ws-latest-openssl-1.0.2,14224663,beta,04cba4ca058bdfe39ec5b0a23a4e054f0160f44e,13964109,ob,,cayman_curl,ssh://git@git.eng.vmware.com
cart-20fq3,14224663,beta,7287758,14220502,ob,http://p4web.eng.vmware.com/@md=d&cd=//&c=UXC@/7287758?ac=10,rde-rft-all,perforce.eng.vmware.com:1666
view-winuniversal,14224663,release,b0de2a8b7031b4808a93183766ba6f4df7f30220,12299244,ob,,cayman_libxml2,ssh://git@git.eng.vmware.com
PCoIP-Soft-3.63,14224663,release,1929f5a2d862c10e93d133f524d066d861371936,14068297,ob,,pcoip-soft-clients,ssh://git@git.eng.vmware.com
vmware-master,14224663,release,2707bffd16e28f6013e704116ce21bd5035976b6,10766563,ob,,cayman_libtheora,ssh://git@git.eng.vmware.com
vmware-master,14224663,beta,f6d278bf059182431365ce81f457137bc13e5e18,13913804,ob,,cayman_coreavc,ssh://git@git.eng.vmware.com
vmware-master,14224663,release,8435f847765086f6cb7f2c043248ad734c76c8be,9274382,ob,,cayman_rsa_sdk,ssh://git@git.eng.vmware.com
vmware-master,14224663,release,477067b31ca301fd81f805b421ef0238087b291a,12683897,ob,,cayman_libspeex,ssh://git@git.eng.vmware.com
winuniversal,14224663,release,644e4a328b7cb6bb1ef18b3f3b4c7aa0982e0591,14185112,ob,,cayman_curl,ssh://git@git.eng.vmware.com
vmware-latest,14224663,beta,b9add2c3506e4261196a797e1de73740a2f43ff9,8291357,ob,,cayman_sqlite,ssh://git@git.eng.vmware.com
vmware-master,14224663,release,a286243a0bee3ad60c56f8dddc013e531324f341,12678035,ob,,cayman_libyuv,ssh://git@git.eng.vmware.com
vmware-master,14224663,beta,d72fcca1db967a169f395546f702cfb40d56a483,11723473,ob,,cayman_7zip,ssh://git@git.eng.vmware.com
vc140-toolset-latest,14224663,release,0069c8e13234beb5d7d00679276fe0ec6ecc97d2,13917146,ob,,cayman_msvc_desktop,ssh://git@git.eng.vmware.com
